"No.","Time","Source","Destination","Protocol","Length","Info","src_port","dst_port"
"17283","13.287726139","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","60420","4444"
"17284","13.287726139","127.0.0.1","127.0.0.1","TCP","66","60190  >  4444 [FIN, ACK] Seq=2088 Ack=784 Win=630 Len=0 TSval=449053597 TSecr=449053597","60190","4444"
"17285","13.287732704","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","59870"
"17286","13.287732704","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42934"
"17287","13.287735079","127.0.0.1","127.0.0.1","TCP","66","4444  >  43022 [FIN, ACK] Seq=184 Ack=449 Win=512 Len=0 TSval=449053597 TSecr=449053596","4444","43022"
"17288","13.287742133","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","60106"
"17289","13.287748908","127.0.0.1","127.0.0.1","TCP","66","59870  >  4444 [ACK] Seq=1063 Ack=409 Win=630 Len=0 TSval=449053597 TSecr=449053597","59870","4444"
"17290","13.287748908","127.0.0.1","127.0.0.1","TCP","66","42934  >  4444 [ACK] Seq=653 Ack=259 Win=630 Len=0 TSval=449053597 TSecr=449053597","42934","4444"
"17291","13.287761130","127.0.0.1","127.0.0.1","TCP","66","43022  >  4444 [ACK] Seq=449 Ack=185 Win=630 Len=0 TSval=449053597 TSecr=449053597","43022","4444"
"17292","13.287761130","127.0.0.1","127.0.0.1","TCP","66","60106  >  4444 [ACK] Seq=2293 Ack=859 Win=630 Len=0 TSval=449053597 TSecr=449053597","60106","4444"
"17293","13.287765809","127.0.0.1","127.0.0.1","TCP","66","60364  >  4444 [FIN, ACK] Seq=448 Ack=184 Win=630 Len=0 TSval=449053597 TSecr=449053597","60364","4444"
"17294","13.287787320","127.0.0.1","127.0.0.1","TCP","66","60204  >  4444 [FIN, ACK] Seq=858 Ack=334 Win=630 Len=0 TSval=449053597 TSecr=449053597","60204","4444"
"17295","13.287820704","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","60268","4444"
"17296","13.287846964","127.0.0.1","127.0.0.1","TCP","66","4444  >  60438 [FIN, ACK] Seq=409 Ack=1064 Win=512 Len=0 TSval=449053598 TSecr=449053596","4444","60438"
"17297","13.287871129","127.0.0.1","127.0.0.1","TCP","66","60438  >  4444 [ACK] Seq=1064 Ack=410 Win=630 Len=0 TSval=449053598 TSecr=449053598","60438","4444"
"17298","13.287884608","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42950","4444"
"17299","13.287912335","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","59988"
"17300","13.287912335","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42972"
"17301","13.287927909","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","59954"
"17302","13.287930284","127.0.0.1","127.0.0.1","TCP","66","59988  >  4444 [ACK] Seq=1063 Ack=409 Win=630 Len=0 TSval=449053598 TSecr=449053598","59988","4444"
"17303","13.287930284","127.0.0.1","127.0.0.1","TCP","66","42972  >  4444 [ACK] Seq=1268 Ack=484 Win=630 Len=0 TSval=449053598 TSecr=449053598","42972","4444"
"17304","13.287934125","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42906"
"17305","13.287940900","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","43012","4444"
"17306","13.287948512","127.0.0.1","127.0.0.1","TCP","66","59954  >  4444 [ACK] Seq=1883 Ack=709 Win=630 Len=0 TSval=449053598 TSecr=449053598","59954","4444"
"17307","13.287954100","127.0.0.1","127.0.0.1","TCP","66","42906  >  4444 [ACK] Seq=1268 Ack=484 Win=630 Len=0 TSval=449053598 TSecr=449053598","42906","4444"
"17308","13.287960315","127.0.0.1","127.0.0.1","TCP","66","4444  >  59964 [FIN, ACK] Seq=634 Ack=1679 Win=512 Len=0 TSval=449053598 TSecr=449053596","4444","59964"
"17309","13.287975261","127.0.0.1","127.0.0.1","TCP","66","60106  >  4444 [FIN, ACK] Seq=2293 Ack=859 Win=630 Len=0 TSval=449053598 TSecr=449053597","60106","4444"
"17310","13.287986506","127.0.0.1","127.0.0.1","TCP","66","59964  >  4444 [ACK] Seq=1679 Ack=635 Win=630 Len=0 TSval=449053598 TSecr=449053598","59964","4444"
"17311","13.287998379","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42872","4444"
"17312","13.288000753","127.0.0.1","127.0.0.1","TCP","66","42934  >  4444 [FIN, ACK] Seq=653 Ack=259 Win=630 Len=0 TSval=449053598 TSecr=449053597","42934","4444"
"17313","13.288008855","127.0.0.1","127.0.0.1","TCP","66","59870  >  4444 [FIN, ACK] Seq=1063 Ack=409 Win=630 Len=0 TSval=449053598 TSecr=449053597","59870","4444"
"17314","13.288012626","127.0.0.1","127.0.0.1","TCP","66","42972  >  4444 [FIN, ACK] Seq=1268 Ack=484 Win=630 Len=0 TSval=449053598 TSecr=449053598","42972","4444"
"17315","13.288055857","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","60126","4444"
"17316","13.288080721","127.0.0.1","127.0.0.1","TCP","66","59988  >  4444 [FIN, ACK] Seq=1063 Ack=409 Win=630 Len=0 TSval=449053598 TSecr=449053598","59988","4444"
"17317","13.288082606","127.0.0.1","127.0.0.1","TCP","66","4444  >  60078 [FIN, ACK] Seq=709 Ack=1884 Win=512 Len=0 TSval=449053598 TSecr=449053596","4444","60078"
"17318","13.288098810","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42890"
"17319","13.288098810","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","60322"
"17320","13.288107400","127.0.0.1","127.0.0.1","TCP","66","60078  >  4444 [ACK] Seq=1884 Ack=710 Win=630 Len=0 TSval=449053598 TSecr=449053598","60078","4444"
"17321","13.288114035","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","59930","4444"
"17322","13.288116409","127.0.0.1","127.0.0.1","TCP","66","60322  >  4444 [ACK] Seq=1268 Ack=484 Win=630 Len=0 TSval=449053598 TSecr=449053598","60322","4444"
"17323","13.288116409","127.0.0.1","127.0.0.1","TCP","66","42890  >  4444 [ACK] Seq=1063 Ack=409 Win=630 Len=0 TSval=449053598 TSecr=449053598","42890","4444"
"17324","13.288171793","127.0.0.1","127.0.0.1","TCP","66","4444  >  60224 [FIN, ACK] Seq=634 Ack=1679 Win=512 Len=0 TSval=449053598 TSecr=449053596","4444","60224"
"17325","13.288171793","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","60398","4444"
"17326","13.288200428","127.0.0.1","127.0.0.1","TCP","66","60224  >  4444 [ACK] Seq=1679 Ack=635 Win=630 Len=0 TSval=449053598 TSecr=449053598","60224","4444"
"17327","13.288222777","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","60468"
"17328","13.288227596","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","59938","4444"
"17329","13.288232415","127.0.0.1","127.0.0.1","TCP","66","60468  >  4444 [ACK] Seq=1063 Ack=409 Win=630 Len=0 TSval=449053598 TSecr=449053598","60468","4444"
"17330","13.288284097","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","60172","4444"
"17331","13.288284097","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","60420"
"17332","13.288284097","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","60028"
"17333","13.288286960","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42950"
"17334","13.288300929","127.0.0.1","127.0.0.1","TCP","66","60420  >  4444 [ACK] Seq=1268 Ack=484 Win=630 Len=0 TSval=449053598 TSecr=449053598","60420","4444"
"17335","13.288302395","127.0.0.1","127.0.0.1","TCP","66","60028  >  4444 [ACK] Seq=1268 Ack=484 Win=630 Len=0 TSval=449053598 TSecr=449053598","60028","4444"
"17336","13.288304281","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","60080"
"17337","13.288304281","127.0.0.1","127.0.0.1","TCP","66","42950  >  4444 [ACK] Seq=1883 Ack=709 Win=630 Len=0 TSval=449053598 TSecr=449053598","42950","4444"
"17338","13.288304281","127.0.0.1","127.0.0.1","TCP","66","4444  >  60160 [FIN, ACK] Seq=709 Ack=1884 Win=512 Len=0 TSval=449053598 TSecr=449053596","4444","60160"
"17339","13.288314128","127.0.0.1","127.0.0.1","TCP","66","60080  >  4444 [ACK] Seq=858 Ack=334 Win=630 Len=0 TSval=449053598 TSecr=449053598","60080","4444"
"17340","13.288324674","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42872"
"17341","13.288329074","127.0.0.1","127.0.0.1","TCP","66","60160  >  4444 [ACK] Seq=1884 Ack=710 Win=630 Len=0 TSval=449053598 TSecr=449053598","60160","4444"
"17342","13.288335220","127.0.0.1","127.0.0.1","TCP","66","42906  >  4444 [FIN, ACK] Seq=1268 Ack=484 Win=630 Len=0 TSval=449053598 TSecr=449053598","42906","4444"
"17343","13.288339970","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","59874","4444"
"17344","13.288342274","127.0.0.1","127.0.0.1","TCP","66","42872  >  4444 [ACK] Seq=1473 Ack=559 Win=630 Len=0 TSval=449053598 TSecr=449053598","42872","4444"
"17345","13.288353798","127.0.0.1","127.0.0.1","TCP","66","60322  >  4444 [FIN, ACK] Seq=1268 Ack=484 Win=630 Len=0 TSval=449053598 TSecr=449053598","60322","4444"
"17346","13.288388648","127.0.0.1","127.0.0.1","TCP","66","59954  >  4444 [FIN, ACK] Seq=1883 Ack=709 Win=630 Len=0 TSval=449053598 TSecr=449053598","59954","4444"
"17347","13.288393887","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","43060"
"17348","13.288404363","127.0.0.1","127.0.0.1","TCP","66","43060  >  4444 [ACK] Seq=1883 Ack=709 Win=630 Len=0 TSval=449053598 TSecr=449053598","43060","4444"
"17349","13.288429156","127.0.0.1","127.0.0.1","TCP","66","4444  >  59900 [FIN, ACK] Seq=334 Ack=859 Win=512 Len=0 TSval=449053598 TSecr=449053597","4444","59900"
"17350","13.288438166","127.0.0.1","127.0.0.1","TCP","66","42890  >  4444 [FIN, ACK] Seq=1063 Ack=409 Win=630 Len=0 TSval=449053598 TSecr=449053598","42890","4444"
"17351","13.288449200","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","60268"
"17352","13.288454508","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","60254","4444"
"17353","13.288455905","127.0.0.1","127.0.0.1","TCP","66","59900  >  4444 [ACK] Seq=859 Ack=335 Win=630 Len=0 TSval=449053598 TSecr=449053598","59900","4444"
"17354","13.288458769","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42876"
"17355","13.288458769","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","60240"
"17356","13.288466730","127.0.0.1","127.0.0.1","TCP","66","60268  >  4444 [ACK] Seq=1473 Ack=559 Win=630 Len=0 TSval=449053598 TSecr=449053598","60268","4444"
"17357","13.288475321","127.0.0.1","127.0.0.1","TCP","66","60240  >  4444 [ACK] Seq=1678 Ack=634 Win=630 Len=0 TSval=449053598 TSecr=449053598","60240","4444"
"17358","13.288475321","127.0.0.1","127.0.0.1","TCP","66","42876  >  4444 [ACK] Seq=1268 Ack=484 Win=630 Len=0 TSval=449053598 TSecr=449053598","42876","4444"
"17359","13.288478673","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","59948"
"17360","13.288490267","127.0.0.1","127.0.0.1","TCP","66","59948  >  4444 [ACK] Seq=653 Ack=259 Win=630 Len=0 TSval=449053598 TSecr=449053598","59948","4444"
"17361","13.288495854","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","43012"
"17362","13.288513594","127.0.0.1","127.0.0.1","TCP","66","43012  >  4444 [ACK] Seq=1268 Ack=484 Win=630 Len=0 TSval=449053598 TSecr=449053598","43012","4444"
"17363","13.288516946","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42954","4444"
"17364","13.288559549","127.0.0.1","127.0.0.1","TCP","66","60080  >  4444 [FIN, ACK] Seq=858 Ack=334 Win=630 Len=0 TSval=449053598 TSecr=449053598","60080","4444"
"17365","13.288563739","127.0.0.1","127.0.0.1","TCP","66","4444  >  43040 [FIN, ACK] Seq=634 Ack=1679 Win=512 Len=0 TSval=449053598 TSecr=449053597","4444","43040"
"17366","13.288572749","127.0.0.1","127.0.0.1","TCP","66","60420  >  4444 [FIN, ACK] Seq=1268 Ack=484 Win=630 Len=0 TSval=449053598 TSecr=449053598","60420","4444"
"17367","13.288576520","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","60226","4444"
"17368","13.288579942","127.0.0.1","127.0.0.1","TCP","66","43040  >  4444 [ACK] Seq=1679 Ack=635 Win=630 Len=0 TSval=449053598 TSecr=449053598","43040","4444"
"17369","13.288635186","127.0.0.1","127.0.0.1","TCP","66","4444  >  60338 [FIN, ACK] Seq=559 Ack=1474 Win=512 Len=0 TSval=449053598 TSecr=449053597","4444","60338"
"17370","13.288639027","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","60148","4444"
"17371","13.288640913","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","60150"
"17372","13.288650551","127.0.0.1","127.0.0.1","TCP","66","60338  >  4444 [ACK] Seq=1474 Ack=560 Win=630 Len=0 TSval=449053598 TSecr=449053598","60338","4444"
"17373","13.288654323","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","42954"
"17374","13.288656208","127.0.0.1","127.0.0.1","TCP","66","60150  >  4444 [ACK] Seq=2088 Ack=784 Win=630 Len=0 TSval=449053598 TSecr=449053598","60150","4444"
"17375","13.288664729","127.0.0.1","127.0.0.1","TCP","66","60468  >  4444 [FIN, ACK] Seq=1063 Ack=409 Win=630 Len=0 TSval=449053598 TSecr=449053598","60468","4444"
"17376","13.288667103","127.0.0.1","127.0.0.1","TCP","66","42954  >  4444 [ACK] Seq=1473 Ack=559 Win=630 Len=0 TSval=449053598 TSecr=449053598","42954","4444"
"17377","13.288673389","127.0.0.1","127.0.0.1","TCP","66","60028  >  4444 [FIN, ACK] Seq=1268 Ack=484 Win=630 Len=0 TSval=449053598 TSecr=449053598","60028","4444"
"17378","13.288702443","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","60098","4444"
"17379","13.288705376","127.0.0.1","127.0.0.1","TCP","66","4444  >  59974 [FIN, ACK] Seq=109 Ack=244 Win=512 Len=0 TSval=449053598 TSecr=449053597","4444","59974"
"17380","13.288705376","127.0.0.1","127.0.0.1","TCP","66","60240  >  4444 [FIN, ACK] Seq=1678 Ack=634 Win=630 Len=0 TSval=449053598 TSecr=449053598","60240","4444"
"17381","13.288714944","127.0.0.1","127.0.0.1","TCP","66","43012  >  4444 [FIN, ACK] Seq=1268 Ack=484 Win=630 Len=0 TSval=449053598 TSecr=449053598","43012","4444"
"17382","13.288721020","127.0.0.1","127.0.0.1","TCP","66","59974  >  4444 [ACK] Seq=244 Ack=110 Win=630 Len=0 TSval=449053598 TSecr=449053598","59974","4444"
"17383","13.288753427","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","60172"
"17384","13.288759153","127.0.0.1","127.0.0.1","TCP","66","42950  >  4444 [FIN, ACK] Seq=1883 Ack=709 Win=630 Len=0 TSval=449053598 TSecr=449053598","42950","4444"
"17385","13.288760131","127.0.0.1","127.0.0.1","TCP","66","43060  >  4444 [FIN, ACK] Seq=1883 Ack=709 Win=630 Len=0 TSval=449053598 TSecr=449053598","43060","4444"
"17386","13.288763972","127.0.0.1","127.0.0.1","TCP","66","60172  >  4444 [ACK] Seq=2293 Ack=859 Win=630 Len=0 TSval=449053598 TSecr=449053598","60172","4444"
"17387","13.288765369","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","59928","4444"
"17388","13.288773122","127.0.0.1","127.0.0.1","TCP","66","4444  >  60174 [FIN, ACK] Seq=784 Ack=2089 Win=512 Len=0 TSval=449053598 TSecr=449053597","4444","60174"
"17389","13.288787718","127.0.0.1","127.0.0.1","TCP","66","60174  >  4444 [ACK] Seq=2089 Ack=785 Win=630 Len=0 TSval=449053598 TSecr=449053598","60174","4444"
"17390","13.288792468","127.0.0.1","127.0.0.1","TCP","66","42876  >  4444 [FIN, ACK] Seq=1268 Ack=484 Win=630 Len=0 TSval=449053598 TSecr=449053598","42876","4444"
"17391","13.288800499","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","59938"
"17392","13.288823686","127.0.0.1","127.0.0.1","TCP","66","59938  >  4444 [ACK] Seq=1678 Ack=634 Win=630 Len=0 TSval=449053598 TSecr=449053598","59938","4444"
"17393","13.288826061","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","59874"
"17394","13.288827458","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","60410","4444"
"17395","13.288828924","127.0.0.1","127.0.0.1","TCP","66","60268  >  4444 [FIN, ACK] Seq=1473 Ack=559 Win=630 Len=0 TSval=449053598 TSecr=449053598","60268","4444"
"17396","13.288865172","127.0.0.1","127.0.0.1","TCP","66","4444  >  60282 [FIN, ACK] Seq=259 Ack=654 Win=512 Len=0 TSval=449053599 TSecr=449053597","4444","60282"
"17397","13.288867127","127.0.0.1","127.0.0.1","TCP","66","59874  >  4444 [ACK] Seq=858 Ack=334 Win=630 Len=0 TSval=449053598 TSecr=449053598","59874","4444"
"17398","13.288869083","127.0.0.1","127.0.0.1","TCP","66","4444  >  60354 [FIN, ACK] Seq=559 Ack=1474 Win=512 Len=0 TSval=449053599 TSecr=449053597","4444","60354"
"17399","13.288871038","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","60254"
"17400","13.288881514","127.0.0.1","127.0.0.1","TCP","66","60254  >  4444 [ACK] Seq=653 Ack=259 Win=630 Len=0 TSval=449053599 TSecr=449053599","60254","4444"
"17401","13.288881514","127.0.0.1","127.0.0.1","TCP","66","60282  >  4444 [ACK] Seq=654 Ack=260 Win=630 Len=0 TSval=449053599 TSecr=449053599","60282","4444"
"17402","13.288885216","127.0.0.1","127.0.0.1","TCP","66","60354  >  4444 [ACK] Seq=1474 Ack=560 Win=630 Len=0 TSval=449053599 TSecr=449053599","60354","4444"
"17403","13.288937247","127.0.0.1","127.0.0.1","TCP","66","4444  >  60372 [FIN, ACK] Seq=634 Ack=1679 Win=512 Len=0 TSval=449053599 TSecr=449053597","4444","60372"
"17404","13.288952892","127.0.0.1","127.0.0.1","TCP","66","60372  >  4444 [ACK] Seq=1679 Ack=635 Win=630 Len=0 TSval=449053599 TSecr=449053599","60372","4444"
"17405","13.288963507","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","60042","4444"
"17406","13.288980060","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","59930"
"17407","13.288991095","127.0.0.1","127.0.0.1","TCP","66","59930  >  4444 [ACK] Seq=448 Ack=184 Win=630 Len=0 TSval=449053599 TSecr=449053599","59930","4444"
"17408","13.288999266","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","60398"
"17409","13.289007786","127.0.0.1","127.0.0.1","TCP","66","4444  >  59916 [FIN, ACK] Seq=634 Ack=1679 Win=512 Len=0 TSval=449053599 TSecr=449053597","4444","59916"
"17410","13.289007786","127.0.0.1","127.0.0.1","TCP","66","60398  >  4444 [ACK] Seq=858 Ack=334 Win=630 Len=0 TSval=449053599 TSecr=449053599","60398","4444"
"17411","13.289020637","127.0.0.1","127.0.0.1","TCP","66","59916  >  4444 [ACK] Seq=1679 Ack=635 Win=630 Len=0 TSval=449053599 TSecr=449053599","59916","4444"
"17412","13.289030275","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","59996","4444"
"17413","13.289052415","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","60126"
"17414","13.289066802","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","60226"
"17415","13.289073297","127.0.0.1","127.0.0.1","TCP","66","60126  >  4444 [ACK] Seq=1268 Ack=484 Win=630 Len=0 TSval=449053599 TSecr=449053599","60126","4444"
"17416","13.289075602","127.0.0.1","127.0.0.1","TCP","66","60226  >  4444 [ACK] Seq=2293 Ack=859 Win=630 Len=0 TSval=449053599 TSecr=449053599","60226","4444"
"17417","13.289081329","127.0.0.1","127.0.0.1","TCP","66","4444  >  60088 [FIN, ACK] Seq=634 Ack=1679 Win=512 Len=0 TSval=449053599 TSecr=449053597","4444","60088"
"17418","13.289085589","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","60098"
"17419","13.289093271","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","60314","4444"
"17420","13.289095716","127.0.0.1","127.0.0.1","TCP","66","60088  >  4444 [ACK] Seq=1679 Ack=635 Win=630 Len=0 TSval=449053599 TSecr=449053599","60088","4444"
"17421","13.289095716","127.0.0.1","127.0.0.1","TCP","66","60098  >  4444 [ACK] Seq=858 Ack=334 Win=630 Len=0 TSval=449053599 TSecr=449053599","60098","4444"
"17422","13.289176661","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","60148"
"17423","13.289176661","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","60410"
"17424","13.289178547","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","43038","4444"
"17425","13.289188185","127.0.0.1","127.0.0.1","TCP","66","60410  >  4444 [ACK] Seq=1268 Ack=484 Win=630 Len=0 TSval=449053599 TSecr=449053599","60410","4444"
"17426","13.289188185","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","59928"
"17427","13.289189652","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","60314"
"17428","13.289192515","127.0.0.1","127.0.0.1","TCP","66","60148  >  4444 [ACK] Seq=1063 Ack=409 Win=630 Len=0 TSval=449053599 TSecr=449053599","60148","4444"
"17429","13.289194401","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","60042"
"17430","13.289195798","127.0.0.1","127.0.0.1","TCP","66","4444  >  42874 [FIN, ACK] Seq=709 Ack=1884 Win=512 Len=0 TSval=449053599 TSecr=449053597","4444","42874"
"17431","13.289199080","127.0.0.1","127.0.0.1","TCP","66","60314  >  4444 [ACK] Seq=2088 Ack=784 Win=630 Len=0 TSval=449053599 TSecr=449053599","60314","4444"
"17432","13.289199080","127.0.0.1","127.0.0.1","TCP","66","59928  >  4444 [ACK] Seq=1473 Ack=559 Win=630 Len=0 TSval=449053599 TSecr=449053599","59928","4444"
"17433","13.289203410","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","59996"
"17434","13.289209067","127.0.0.1","127.0.0.1","TCP","66","60042  >  4444 [ACK] Seq=858 Ack=334 Win=630 Len=0 TSval=449053599 TSecr=449053599","60042","4444"
"17435","13.289214305","127.0.0.1","127.0.0.1","TCP","66","59996  >  4444 [ACK] Seq=1678 Ack=634 Win=630 Len=0 TSval=449053599 TSecr=449053599","59996","4444"
"17436","13.289224921","127.0.0.1","127.0.0.1","TCP","66","42874  >  4444 [ACK] Seq=1884 Ack=710 Win=630 Len=0 TSval=449053599 TSecr=449053599","42874","4444"
"17437","13.289242940","127.0.0.1","127.0.0.1","TCP","66","42872  >  4444 [FIN, ACK] Seq=1473 Ack=559 Win=630 Len=0 TSval=449053599 TSecr=449053598","42872","4444"
"17438","13.289280724","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","60310","4444"
"17439","13.289347282","127.0.0.1","127.0.0.1","TCP","66","4444  >  60212 [FIN, ACK] Seq=634 Ack=1679 Win=512 Len=0 TSval=449053599 TSecr=449053597","4444","60212"
"17440","13.289375847","127.0.0.1","127.0.0.1","TCP","66","59948  >  4444 [FIN, ACK] Seq=653 Ack=259 Win=630 Len=0 TSval=449053599 TSecr=449053598","59948","4444"
"17441","13.289375847","127.0.0.1","127.0.0.1","TCP","66","60212  >  4444 [ACK] Seq=1679 Ack=635 Win=630 Len=0 TSval=449053599 TSecr=449053599","60212","4444"
"17442","13.289385555","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42930","4444"
"17443","13.289476627","127.0.0.1","127.0.0.1","TCP","66","4444  >  42922 [FIN, ACK] Seq=259 Ack=654 Win=512 Len=0 TSval=449053599 TSecr=449053597","4444","42922"
"17444","13.289500303","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","59998","4444"
"17445","13.289503725","127.0.0.1","127.0.0.1","TCP","66","42922  >  4444 [ACK] Seq=654 Ack=260 Win=630 Len=0 TSval=449053599 TSecr=449053599","42922","4444"
"17446","13.289578176","127.0.0.1","127.0.0.1","TLSv1.2","99","Application Data","4444","43038"
"17447","13.289592283","127.0.0.1","127.0.0.1","TCP","66","60398  >  4444 [FIN, ACK] Seq=858 Ack=334 Win=630 Len=0 TSval=449053599 TSecr=449053599","60398","4444"
"17448","13.289605134","127.0.0.1","127.0.0.1","TCP","66","43038  >  4444 [ACK] Seq=1678 Ack=634 Win=630 Len=0 TSval=449053599 TSecr=449053599","43038","4444"
"17449","13.289613655","127.0.0.1","127.0.0.1","TCP","66","59996  >  4444 [FIN, ACK] Seq=1678 Ack=634 Win=630 Len=0 TSval=449053599 TSecr=449053599","59996","4444"
"17450","13.289620220","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","60454","4444"
"17451","13.289637820","127.0.0.1","127.0.0.1","TCP","66","4444  >  60204 [FIN, ACK] Seq=334 Ack=859 Win=512 Len=0 TSval=449053599 TSecr=449053597","4444","60204"
"17452","13.289645013","127.0.0.1","127.0.0.1","TCP","66","59938  >  4444 [FIN, ACK] Seq=1678 Ack=634 Win=630 Len=0 TSval=449053599 TSecr=449053598","59938","4444"
"17453","13.289665476","127.0.0.1","127.0.0.1","TCP","66","60204  >  4444 [ACK] Seq=859 Ack=335 Win=630 Len=0 TSval=449053599 TSecr=449053599","60204","4444"
"17454","13.289676022","127.0.0.1","127.0.0.1","TCP","66","4444  >  60364 [FIN, ACK] Seq=184 Ack=449 Win=512 Len=0 TSval=449053599 TSecr=449053597","4444","60364"
"17455","13.289693552","127.0.0.1","127.0.0.1","TCP","66","59874  >  4444 [FIN, ACK] Seq=858 Ack=334 Win=630 Len=0 TSval=449053599 TSecr=449053598","59874","4444"
"17456","13.289695019","127.0.0.1","127.0.0.1","TCP","66","60364  >  4444 [ACK] Seq=449 Ack=185 Win=630 Len=0 TSval=449053599 TSecr=449053599","60364","4444"
"17457","13.289733292","127.0.0.1","127.0.0.1","TLSv1.2","103","Application Data","42960","4444"
"17458","13.289733292","127.0.0.1","127.0.0.1","TCP","66","60150  >  4444 [FIN, ACK] Seq=2088 Ack=784 Win=630 Len=0 TSval=449053599 TSecr=449053598","60150","4444"
"17459","13.289741323","127.0.0.1","127.0.0.1","TCP","66","42954  >  4444 [FIN, ACK] Seq=1473 Ack=559 Win=630 Len=0 TSval=449053599 TSecr=449053598","42954","4444"
"17460","13.289751800","127.0.0.1","127.0.0.1","TCP","66","60172  >  4444 [FIN, ACK] Seq=2293 Ack=859 Win=630 Len=0 TSval=449053599 TSecr=449053598","60172","4444"
"17461","13.289760390","127.0.0.1","127.0.0.1","TCP","66","60254  >  4444 [FIN, ACK] Seq=653 Ack=259 Win=630 Len=0 TSval=449053599 TSecr=449053599","60254","4444"
"17462","13.289764301","127.0.0.1","127.0.0.1","TCP","66","4444  >  60190 [FIN, ACK] Seq=784 Ack=2089 Win=512 Len=0 TSval=449053599 TSecr=449053597","4444","60190"
"17463","13.289778898","127.0.0.1","127.0.0.1","TCP","66","60190  >  4444 [ACK] Seq=2089 Ack=785 Win=630 Len=0 TSval=449053599 TSecr=449053599","60190","4444"
